Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79
92,1708881210152,"25/02/2024, 17:13:30",1708881210073,1,"25/02/2024, 18:13:30",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
93,1708881210630,"25/02/2024, 17:13:30",1708881210556,1,"25/02/2024, 18:13:30",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
94,1708881211872,"25/02/2024, 17:13:31",1708881211796,1,"25/02/2024, 18:13:31",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
95,1708881212370,"25/02/2024, 17:13:32",1708881212289,1,"25/02/2024, 18:13:32",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
96,1708881212966,"25/02/2024, 17:13:32",1708881212876,1,"25/02/2024, 18:13:32",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
97,1708881213458,"25/02/2024, 17:13:33",1708881213373,1,"25/02/2024, 18:13:33",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
98,1708881214293,"25/02/2024, 17:13:34",1708881214214,1,"25/02/2024, 18:13:34",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
99,1708881214785,"25/02/2024, 17:13:34",1708881214704,1,"25/02/2024, 18:13:34",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
100,1708881215244,"25/02/2024, 17:13:35",1708881215167,1,"25/02/2024, 18:13:35",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
101,1708881215736,"25/02/2024, 17:13:35",1708881215656,1,"25/02/2024, 18:13:35",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
102,1708881217115,"25/02/2024, 17:13:37",1708881217041,1,"25/02/2024, 18:13:37",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
103,1708881217615,"25/02/2024, 17:13:37",1708881217537,1,"25/02/2024, 18:13:37",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
104,1708881218051,"25/02/2024, 17:13:38",1708881217976,1,"25/02/2024, 18:13:37",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
105,1708881218556,"25/02/2024, 17:13:38",1708881218473,1,"25/02/2024, 18:13:38",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
106,1708881218938,"25/02/2024, 17:13:38",1708881218857,1,"25/02/2024, 18:13:38",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
107,1708881219409,"25/02/2024, 17:13:39",1708881219339,1,"25/02/2024, 18:13:39",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
108,1708881219891,"25/02/2024, 17:13:39",1708881219809,1,"25/02/2024, 18:13:39",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
109,1708881220385,"25/02/2024, 17:13:40",1708881220305,1,"25/02/2024, 18:13:40",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
110,1708881221152,"25/02/2024, 17:13:41",1708881221042,1,"25/02/2024, 18:13:41",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
111,1708881221618,"25/02/2024, 17:13:41",1708881221539,1,"25/02/2024, 18:13:41",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
112,1708881222126,"25/02/2024, 17:13:42",1708881222039,1,"25/02/2024, 18:13:42",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
113,1708881222593,"25/02/2024, 17:13:42",1708881222521,1,"25/02/2024, 18:13:42",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
114,1708881223370,"25/02/2024, 17:13:43",1708881223288,1,"25/02/2024, 18:13:43",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
115,1708881223876,"25/02/2024, 17:13:43",1708881223790,1,"25/02/2024, 18:13:43",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
116,1708881224415,"25/02/2024, 17:13:44",1708881224330,1,"25/02/2024, 18:13:44",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
117,1708881224906,"25/02/2024, 17:13:44",1708881224822,1,"25/02/2024, 18:13:44",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
118,1708881225410,"25/02/2024, 17:13:45",1708881225331,1,"25/02/2024, 18:13:45",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
119,1708881225913,"25/02/2024, 17:13:45",1708881225821,1,"25/02/2024, 18:13:45",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
120,1708881226428,"25/02/2024, 17:13:46",1708881226336,1,"25/02/2024, 18:13:46",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
121,1708881226909,"25/02/2024, 17:13:46",1708881226822,1,"25/02/2024, 18:13:46",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
122,1708881227648,"25/02/2024, 17:13:47",1708881227562,1,"25/02/2024, 18:13:47",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
123,1708881228147,"25/02/2024, 17:13:48",1708881228055,1,"25/02/2024, 18:13:48",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
124,1708881229004,"25/02/2024, 17:13:49",1708881228908,1,"25/02/2024, 18:13:48",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
125,1708881229491,"25/02/2024, 17:13:49",1708881229405,1,"25/02/2024, 18:13:49",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
126,1708881230069,"25/02/2024, 17:13:50",1708881229962,1,"25/02/2024, 18:13:49",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
127,1708881230535,"25/02/2024, 17:13:50",1708881230456,1,"25/02/2024, 18:13:50",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
128,1708881231511,"25/02/2024, 17:13:51",1708881231434,1,"25/02/2024, 18:13:51",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
129,1708881232016,"25/02/2024, 17:13:52",1708881231923,1,"25/02/2024, 18:13:51",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
130,1708881232667,"25/02/2024, 17:13:52",1708881232589,1,"25/02/2024, 18:13:52",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
131,1708881233367,"25/02/2024, 17:13:53",1708881233073,1,"25/02/2024, 18:13:53",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
132,1708881233834,"25/02/2024, 17:13:53",1708881233759,1,"25/02/2024, 18:13:53",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
133,1708881234343,"25/02/2024, 17:13:54",1708881234256,1,"25/02/2024, 18:13:54",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
134,1708881235090,"25/02/2024, 17:13:55",1708881235004,1,"25/02/2024, 18:13:55",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
135,1708881235562,"25/02/2024, 17:13:55",1708881235489,1,"25/02/2024, 18:13:55",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
136,1708881236199,"25/02/2024, 17:13:56",1708881236105,1,"25/02/2024, 18:13:56",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
137,1708881236664,"25/02/2024, 17:13:56",1708881236590,1,"25/02/2024, 18:13:56",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
138,1708881237923,"25/02/2024, 17:13:57",1708881237842,1,"25/02/2024, 18:13:57",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
139,1708881238426,"25/02/2024, 17:13:58",1708881238338,1,"25/02/2024, 18:13:58",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
140,1708881239387,"25/02/2024, 17:13:59",1708881239290,1,"25/02/2024, 18:13:59",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
141,1708881239880,"25/02/2024, 17:13:59",1708881239790,1,"25/02/2024, 18:13:59",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
142,1708881240343,"25/02/2024, 17:14:00",1708881240241,1,"25/02/2024, 18:14:00",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
143,1708881240823,"25/02/2024, 17:14:00",1708881240739,1,"25/02/2024, 18:14:00",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
144,1708881241499,"25/02/2024, 17:14:01",1708881241407,1,"25/02/2024, 18:14:01",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
145,1708881242001,"25/02/2024, 17:14:02",1708881241906,1,"25/02/2024, 18:14:01",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
146,1708881242682,"25/02/2024, 17:14:02",1708881242600,1,"25/02/2024, 18:14:02",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
147,1708881243176,"25/02/2024, 17:14:03",1708881243089,1,"25/02/2024, 18:14:03",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
148,1708881244080,"25/02/2024, 17:14:04",1708881243995,1,"25/02/2024, 18:14:03",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
149,1708881244570,"25/02/2024, 17:14:04",1708881244488,1,"25/02/2024, 18:14:04",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
150,1708881245443,"25/02/2024, 17:14:05",1708881245370,1,"25/02/2024, 18:14:05",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
151,1708881245932,"25/02/2024, 17:14:05",1708881245856,1,"25/02/2024, 18:14:05",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
152,1708881246526,"25/02/2024, 17:14:06",1708881246452,1,"25/02/2024, 18:14:06",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
153,1708881247020,"25/02/2024, 17:14:07",1708881246939,1,"25/02/2024, 18:14:06",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
154,1708881247573,"25/02/2024, 17:14:07",1708881247489,1,"25/02/2024, 18:14:07",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
155,1708881248056,"25/02/2024, 17:14:08",1708881247972,1,"25/02/2024, 18:14:07",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
156,1708881248793,"25/02/2024, 17:14:08",1708881248702,1,"25/02/2024, 18:14:08",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
157,1708881249261,"25/02/2024, 17:14:09",1708881249188,1,"25/02/2024, 18:14:09",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
158,1708881250666,"25/02/2024, 17:14:10",1708881250584,1,"25/02/2024, 18:14:10",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
159,1708881251162,"25/02/2024, 17:14:11",1708881251071,1,"25/02/2024, 18:14:11",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
160,1708881251679,"25/02/2024, 17:14:11",1708881251597,1,"25/02/2024, 18:14:11",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
161,1708881252176,"25/02/2024, 17:14:12",1708881252089,1,"25/02/2024, 18:14:12",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
162,1708881252802,"25/02/2024, 17:14:12",1708881252732,1,"25/02/2024, 18:14:12",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
163,1708881253304,"25/02/2024, 17:14:13",1708881253223,1,"25/02/2024, 18:14:13",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
164,1708881254002,"25/02/2024, 17:14:14",1708881253914,1,"25/02/2024, 18:14:13",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
165,1708881254478,"25/02/2024, 17:14:14",1708881254406,1,"25/02/2024, 18:14:14",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
166,1708881255546,"25/02/2024, 17:14:15",1708881255466,1,"25/02/2024, 18:14:15",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
167,1708881256042,"25/02/2024, 17:14:16",1708881255957,1,"25/02/2024, 18:14:15",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
168,1708881256544,"25/02/2024, 17:14:16",1708881256474,1,"25/02/2024, 18:14:16",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
169,1708881257060,"25/02/2024, 17:14:17",1708881256973,1,"25/02/2024, 18:14:16",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
170,1708881257640,"25/02/2024, 17:14:17",1708881257569,1,"25/02/2024, 18:14:17",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
171,1708881258131,"25/02/2024, 17:14:18",1708881258056,1,"25/02/2024, 18:14:18",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
172,1708881258598,"25/02/2024, 17:14:18",1708881258525,1,"25/02/2024, 18:14:18",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
173,1708881259098,"25/02/2024, 17:14:19",1708881259023,1,"25/02/2024, 18:14:19",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
174,1708881259530,"25/02/2024, 17:14:19",1708881259450,1,"25/02/2024, 18:14:19",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
175,1708881260022,"25/02/2024, 17:14:20",1708881259939,1,"25/02/2024, 18:14:19",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
176,1708881260917,"25/02/2024, 17:14:20",1708881260830,1,"25/02/2024, 18:14:20",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
177,1708881261398,"25/02/2024, 17:14:21",1708881261323,1,"25/02/2024, 18:14:21",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
178,1708881262207,"25/02/2024, 17:14:22",1708881262114,1,"25/02/2024, 18:14:22",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
179,1708881262686,"25/02/2024, 17:14:22",1708881262606,1,"25/02/2024, 18:14:22",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
180,1708881263224,"25/02/2024, 17:14:23",1708881263150,1,"25/02/2024, 18:14:23",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
181,1708881263726,"25/02/2024, 17:14:23",1708881263640,1,"25/02/2024, 18:14:23",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
182,1708881264382,"25/02/2024, 17:14:24",1708881264307,1,"25/02/2024, 18:14:24",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
183,1708881264888,"25/02/2024, 17:14:24",1708881264804,1,"25/02/2024, 18:14:24",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
184,1708881265315,"25/02/2024, 17:14:25",1708881265236,1,"25/02/2024, 18:14:25",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
185,1708881265806,"25/02/2024, 17:14:25",1708881265723,1,"25/02/2024, 18:14:25",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
186,1708881266400,"25/02/2024, 17:14:26",1708881266320,1,"25/02/2024, 18:14:26",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
187,1708881266892,"25/02/2024, 17:14:26",1708881266806,1,"25/02/2024, 18:14:26",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
188,1708881267346,"25/02/2024, 17:14:27",1708881267256,1,"25/02/2024, 18:14:27",143587,31,task-cjtc,,35489813,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,Stroop Task,5,DGS
