Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
59,1721124380929,"16/07/2024, 10:06:20",1721124378242,2,"16/07/2024, 12:06:18",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,13,1,Screen 1,fixation,fixation,500.09999999999127,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
60,1721124381829,"16/07/2024, 10:06:21",1721124379148,2,"16/07/2024, 12:06:19",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,104,13,2,Screen 2,buttona,response_keyboard,900.5,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
61,1721124382384,"16/07/2024, 10:06:22",1721124379642,2,"16/07/2024, 12:06:19",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,56,14,1,Screen 1,fixation,fixation,500.6000000000058,,,,0,,,,,,,1,Trials,REDblue.jpg,red,0,0
62,1721124383200,"16/07/2024, 10:06:23",1721124380537,2,"16/07/2024, 12:06:20",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,56,14,2,Screen 2,buttona,response_keyboard,888.5999999977648,,,red,1,1,,,,,,1,Trials,REDblue.jpg,red,0,0
63,1721124383695,"16/07/2024, 10:06:23",1721124381027,2,"16/07/2024, 12:06:21",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,69,15,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
64,1721124385490,"16/07/2024, 10:06:25",1721124382833,2,"16/07/2024, 12:06:22",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,69,15,2,Screen 2,buttonb,response_keyboard,1796.6000000014901,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
65,1721124385988,"16/07/2024, 10:06:25",1721124383326,2,"16/07/2024, 12:06:23",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,16,1,Screen 1,fixation,fixation,499.90000000000873,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
66,1721124386574,"16/07/2024, 10:06:26",1721124383913,2,"16/07/2024, 12:06:23",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,83,16,2,Screen 2,buttonb,response_keyboard,581.3000000007451,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
67,1721124387072,"16/07/2024, 10:06:27",1721124384409,2,"16/07/2024, 12:06:24",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,17,1,Screen 1,fixation,fixation,499.90000000000873,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
68,1721124388319,"16/07/2024, 10:06:28",1721124385645,2,"16/07/2024, 12:06:25",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,100,17,2,Screen 2,buttonb,response_keyboard,1230.5,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
69,1721124388781,"16/07/2024, 10:06:28",1721124386126,2,"16/07/2024, 12:06:26",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,108,18,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
70,1721124389524,"16/07/2024, 10:06:29",1721124386861,2,"16/07/2024, 12:06:26",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,108,18,2,Screen 2,buttonb,response_keyboard,727.1999999992549,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
71,1721124390008,"16/07/2024, 10:06:30",1721124387345,2,"16/07/2024, 12:06:27",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,81,19,1,Screen 1,fixation,fixation,499.59999999999127,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
72,1721124390742,"16/07/2024, 10:06:30",1721124388061,2,"16/07/2024, 12:06:28",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,81,19,2,Screen 2,buttonb,response_keyboard,706.1000000014901,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
73,1721124391213,"16/07/2024, 10:06:31",1721124388543,2,"16/07/2024, 12:06:28",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,36,20,1,Screen 1,fixation,fixation,500.90000000000873,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
74,1721124391836,"16/07/2024, 10:06:31",1721124389162,2,"16/07/2024, 12:06:29",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,36,20,2,Screen 2,buttonb,response_keyboard,613.6999999992549,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
75,1721124392314,"16/07/2024, 10:06:32",1721124389642,2,"16/07/2024, 12:06:29",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,41,21,1,Screen 1,fixation,fixation,499.8000000000029,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
76,1721124392910,"16/07/2024, 10:06:32",1721124390255,2,"16/07/2024, 12:06:30",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,41,21,2,Screen 2,buttonb,response_keyboard,606.1999999992549,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
77,1721124393425,"16/07/2024, 10:06:33",1721124390743,2,"16/07/2024, 12:06:30",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,22,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
78,1721124393975,"16/07/2024, 10:06:33",1721124391293,2,"16/07/2024, 12:06:31",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,76,22,2,Screen 2,buttona,response_keyboard,543.5,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
79,1721124394434,"16/07/2024, 10:06:34",1721124391776,2,"16/07/2024, 12:06:31",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,23,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
80,1721124395123,"16/07/2024, 10:06:35",1721124392448,2,"16/07/2024, 12:06:32",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,92,23,2,Screen 2,buttona,response_keyboard,665.6999999992549,,,yellow,1,,,,,,,1,Trials,REDyellow.jpg,red,0,0
81,1721124395601,"16/07/2024, 10:06:35",1721124392927,2,"16/07/2024, 12:06:32",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,24,1,Screen 1,fixation,fixation,497.6999999999971,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
82,1721124397081,"16/07/2024, 10:06:37",1721124394418,2,"16/07/2024, 12:06:34",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,74,24,2,Screen 2,buttonb,response_keyboard,1484.800000000745,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
83,1721124397574,"16/07/2024, 10:06:37",1721124394910,2,"16/07/2024, 12:06:34",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,25,1,Screen 1,fixation,fixation,499.8000000000029,,,,0,,,,,,,1,Trials,GREENblue.jpg,green,0,0
84,1721124398311,"16/07/2024, 10:06:38",1721124395628,2,"16/07/2024, 12:06:35",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,39,25,2,Screen 2,buttonb,response_keyboard,713,,,green,1,1,,,,,,1,Trials,GREENblue.jpg,green,0,0
85,1721124398766,"16/07/2024, 10:06:38",1721124396110,2,"16/07/2024, 12:06:36",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,90,26,1,Screen 1,fixation,fixation,499.90000000000873,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
86,1721124399447,"16/07/2024, 10:06:39",1721124396771,2,"16/07/2024, 12:06:36",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,90,26,2,Screen 2,buttonb,response_keyboard,653.2999999970198,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
87,1721124399932,"16/07/2024, 10:06:39",1721124397261,2,"16/07/2024, 12:06:37",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,27,1,Screen 1,fixation,fixation,499.20000000001164,,,,0,,,,,,,1,Trials,REDyellow.jpg,red,0,0
88,1721124401067,"16/07/2024, 10:06:41",1721124398406,2,"16/07/2024, 12:06:38",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,55,27,2,Screen 2,buttona,response_keyboard,1137.300000000745,,,red,1,1,,,,,,1,Trials,REDyellow.jpg,red,0,0
89,1721124401557,"16/07/2024, 10:06:41",1721124398892,2,"16/07/2024, 12:06:38",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,28,1,Screen 1,fixation,fixation,499.5,,,,0,,,,,,,1,Trials,REDgreen.jpg,red,0,0
90,1721124402117,"16/07/2024, 10:06:42",1721124399456,2,"16/07/2024, 12:06:39",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,88,28,2,Screen 2,buttona,response_keyboard,555.5,,,red,1,1,,,,,,1,Trials,REDgreen.jpg,red,0,0
91,1721124402615,"16/07/2024, 10:06:42",1721124399942,2,"16/07/2024, 12:06:39",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,24,29,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
92,1721124403477,"16/07/2024, 10:06:43",1721124400804,2,"16/07/2024, 12:06:40",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,24,29,2,Screen 2,buttona,response_keyboard,855.8000000007451,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
93,1721124403951,"16/07/2024, 10:06:43",1721124401292,2,"16/07/2024, 12:06:41",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,107,30,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,GREENgreen.jpg,green,1,0
94,1721124404614,"16/07/2024, 10:06:44",1721124401962,2,"16/07/2024, 12:06:41",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,107,30,2,Screen 2,buttonb,response_keyboard,663.1000000014901,,,green,1,1,,,,,,1,Trials,GREENgreen.jpg,green,1,0
95,1721124405120,"16/07/2024, 10:06:45",1721124402460,2,"16/07/2024, 12:06:42",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,31,1,Screen 1,fixation,fixation,499.6000000000058,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
96,1721124405919,"16/07/2024, 10:06:45",1721124403224,2,"16/07/2024, 12:06:43",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,72,31,2,Screen 2,buttona,response_keyboard,754.8999999985099,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
97,1721124406376,"16/07/2024, 10:06:46",1721124403710,2,"16/07/2024, 12:06:43",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,32,1,Screen 1,fixation,fixation,500.3000000000029,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
98,1721124407246,"16/07/2024, 10:06:47",1721124404573,2,"16/07/2024, 12:06:44",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,68,32,2,Screen 2,buttonb,response_keyboard,857.3000000007451,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
99,1721124407732,"16/07/2024, 10:06:47",1721124405060,2,"16/07/2024, 12:06:45",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,28,33,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
100,1721124408924,"16/07/2024, 10:06:48",1721124406244,2,"16/07/2024, 12:06:46",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,28,33,2,Screen 2,buttona,response_keyboard,1178.3999999985099,,,yellow,1,1,,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
101,1721124409388,"16/07/2024, 10:06:49",1721124406726,2,"16/07/2024, 12:06:46",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,34,1,Screen 1,fixation,fixation,499.59999999999127,,,,0,,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
102,1721124410045,"16/07/2024, 10:06:50",1721124407382,2,"16/07/2024, 12:06:47",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,112,34,2,Screen 2,buttona,response_keyboard,648.8000000007451,,,yellow,1,1,,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
103,1721124410542,"16/07/2024, 10:06:50",1721124407876,2,"16/07/2024, 12:06:47",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,35,1,Screen 1,fixation,fixation,500.5,,,,0,,,,,,,1,Trials,GREENyellow.jpg,green,0,0
104,1721124411266,"16/07/2024, 10:06:51",1721124408597,2,"16/07/2024, 12:06:48",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,38,35,2,Screen 2,buttonb,response_keyboard,713.8000000007451,,,green,1,1,,,,,,1,Trials,GREENyellow.jpg,green,0,0
105,1721124411753,"16/07/2024, 10:06:51",1721124409092,2,"16/07/2024, 12:06:49",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,49,36,1,Screen 1,fixation,fixation,499.6000000000058,,,,0,,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
106,1721124412492,"16/07/2024, 10:06:52",1721124409819,2,"16/07/2024, 12:06:49",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,49,36,2,Screen 2,buttonb,response_keyboard,719.8999999985099,,,blue,1,1,,,,,,1,Trials,BLUEyellow.jpg,blue,0,0
107,1721124412985,"16/07/2024, 10:06:52",1721124410310,2,"16/07/2024, 12:06:50",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,115,37,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
108,1721124413566,"16/07/2024, 10:06:53",1721124410901,2,"16/07/2024, 12:06:50",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,115,37,2,Screen 2,buttonb,response_keyboard,584.9000000022352,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
109,1721124414058,"16/07/2024, 10:06:54",1721124411393,2,"16/07/2024, 12:06:51",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,38,1,Screen 1,fixation,fixation,500,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,0,0
110,1721124414773,"16/07/2024, 10:06:54",1721124412092,2,"16/07/2024, 12:06:52",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,70,38,2,Screen 2,buttonb,response_keyboard,693,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,0,0
111,1721124415243,"16/07/2024, 10:06:55",1721124412576,2,"16/07/2024, 12:06:52",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,39,1,Screen 1,fixation,fixation,500.6000000000058,,,,0,,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
112,1721124415940,"16/07/2024, 10:06:55",1721124413267,2,"16/07/2024, 12:06:53",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,44,39,2,Screen 2,buttonb,response_keyboard,685.1999999992549,,,blue,1,1,,,,,,1,Trials,BLUEblue.jpg,blue,1,0
113,1721124416437,"16/07/2024, 10:06:56",1721124413760,2,"16/07/2024, 12:06:53",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,50,40,1,Screen 1,fixation,fixation,500.1000000000058,,,,0,,,,,,,1,Trials,BLUEred.jpg,blue,0,0
114,1721124417296,"16/07/2024, 10:06:57",1721124414624,2,"16/07/2024, 12:06:54",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,50,40,2,Screen 2,buttonb,response_keyboard,858,,,blue,1,1,,,,,,1,Trials,BLUEred.jpg,blue,0,0
115,1721124417782,"16/07/2024, 10:06:57",1721124415109,2,"16/07/2024, 12:06:55",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,86,41,1,Screen 1,fixation,fixation,499.6999999999971,,,,0,,,,,,,1,Trials,REDred.jpg,red,1,0
116,1721124418413,"16/07/2024, 10:06:58",1721124415732,2,"16/07/2024, 12:06:55",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,86,41,2,Screen 2,buttona,response_keyboard,617.1999999992549,,,red,1,1,,,,,,1,Trials,REDred.jpg,red,1,0
117,1721124418901,"16/07/2024, 10:06:58",1721124416226,2,"16/07/2024, 12:06:56",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,71,42,1,Screen 1,fixation,fixation,499.8000000000029,,,,0,,,,,,,1,Trials,GREENred.jpg,green,0,0
118,1721124419526,"16/07/2024, 10:06:59",1721124416864,2,"16/07/2024, 12:06:56",171473,3,task-l8uv,,38990782,ltsl3,10667481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x665,,Stroop Task,5,ASRT,spreadsheet_stroop_100,spreadsheet_stroop_100,71,42,2,Screen 2,buttonb,response_keyboard,632.0999999977648,,,green,1,1,,,,,,1,Trials,GREENred.jpg,green,0,0
